打败 1
越少 4
越来越少 16
初中 8
初中生 78
父母 8
学前 140
全园 44
重于 1
家长会 21
口吻 7
一模一样 1
葛优 4
躺 1
姿势 25
奶奶 10
爷爷奶奶 50
心理学 9
理学家 17
心理学家 7
艾莉森 2
尼克 1
学龄 7
学龄前 14
通过观察 5
婴儿 2
婴儿期 23
观察学习 1
选择性 1
地学 14
百遍 10
一百遍 1
研究性 1
一课 5
匀出 4
网课 1
培训班 10
耳听 40
手动 1
急于 6
干脆 9
默默 9
实证 29
事实证明 28
夸奖 21
学问 6
都说 19
夸 3
真棒 13
太好了 3
泛泛 4
敷衍 3
干什么 13
新创 5
新创意 4
专注 1
用色 60
很漂亮 1
长此以往 4
喧宾夺主 5
无为 2
无为而治 2
点拨 1
不定期 1
回看 8
反思 6
三岁 25
两三岁 3
六岁 1
五六岁 5
经年累月 4
坚持下去 2
养成 6
良好开端 60
总产值 1
区属 35
工业产值 3
百强 4
保税 19
求新 22
求变 4
营运 23
营运商 31
国公 1
跨国公司 10
百济 8
驯鹿 4
生物医药 1
保税区 43
科技产业 12
步步 4
展锐 28
芯片 2
采矿 186
紫光 217
排摸 5
将筑牢 3
管制 1
交通管制 27
拉开帷幕 6
晨报 20
首席记者 3
国强 2
任国强 9
警方 2
交通管理 88
五洲 11
陈海 14
蟠龙 6
专用道 6
车辆通行 17
有所不同 14
区往 11
车种 7
悬挂 1
号牌 22
黄牌 13
载货 5
小客车 24
有何 9
外牌 78
苏通 1
非限行 1
双休 2
双休日 9
禁止通行 9
崇明岛 1
向化 7
收费站 1
执勤 11
问为 31
分流 1
公路交通 23
该车 4
北沿 3
瀛 3
单向 3
绿信 15
问对 1
公安 1
公安机关 252
额度 56
一日 38
前台 61
长兴 1
长兴岛 10
不受 3
持证 27
时间段 10
岛内居民 17
属地 1
交警支队 35
车辆驾驶 1
口头 1
属实 10
放行 9
需在 11
购票 9
转乘 15
微信 2
号会 175
推送 1
西馆 51
两大镇 9
馆之宝 3
蝴蝶 29
由辰山 7
植物园 1
东馆 6
血 1
封喉 25
大腹 11
木棉 5
热带 8
雨林 27
热带雨林 23
干旱 15
虫 33
物种 3
植物种 56
植物种子 2
兰园 2
芊 3
丛林 3
沙谷 6
绿洲 3
奇异 19
展陈于 3
黄姝博 1
铁力 2
铁力木 1
檀香 1
象鼻 10
棕 3
龙脑 28
胡桃 1
多达 4
走入 17
一束 29
束 15
兰花 1
垂吊 12
花廊 1
变身 1
石斛 12
文心 1
兜兰 3
卡特 1
卡特兰 2
氏 1
狭小 31
开朗 8
豁然开朗 10
一派 5
流水 21
潺潺 58
烟雾 3
缭绕 1
湿度 2
好大 17
指示牌 2
有见 2
鸡蛋 1
蛋花 120
鸡蛋花 18
独木 18
成林 2
露 7
兜 10
狐 9
尾 3
椰子 25
酒瓶 3
椰 2
棍棒 2
荔枝 1
龙眼 13
旅人 1
蕉 1
龙血树 2
鹤望兰 1
仙人 1
仙人掌 5
仙人球 4
玫瑰 1
琥 18
达加 1
加斯 1
马达加斯加 4
高大 1
树则 21
橄榄 1
油橄榄 13
面包 1
面包树 21
猴面包树 1
霸王 1
霸王鞭 9
昆士兰 1
瓶树 1
象 1
沙生 12
茅膏菜 1
猪笼 1
猪笼草 2
听过 2
食虫 4
光效 4
灯光效果 1
岛屿 1
漂浮 11
小岛 4
茅 12
膏 3
捕蝇草 2
瓶子 1
捕虫 4
堇 1
狸藻 1
沼泽 1
虫子 10
本领 3
奇特 62
露兜 7
西瓜 1
风铃 33
芭蕉 3
猴 1
凤凰木 7
见过 2
见血 7
胸径 4
辰山 2
温室 1
长得 33
和辰山 4
触碰 1
目测 4
合围 3
抱住 3
猛增 2
游新 6
东方网 1
刘辉 2
暑假 5
之高 19
第四期 4
工作日 6
晒 43
晒太阳 41
菲亚 4
索菲亚 3
野营 1
花展 3
之鱼 1
讲师 2
上汽 19
生态圈 22
偏多 27
小众 10
厕所 7
周边游 31
露营地 3
全满 4
六一 1
儿童节 10
核载 6
晚 1
客群 27
兼具 3
愉快 36
缪 20
车展 9
展览会 4
会展中心 21
五座 9
公交站 4
样貌 6
好不好 4
航渡 20
起讫 4
设计图 12
久事 5
奖品 3
此事 6
投稿 16
时代特征 16
站点 11
公交站点 35
汉口路 4
西门 2
凯旋路 10
宜山 3
宜山路 4
南浦 4
南浦大桥 7
枢纽站 7
美观 5
初审 30
点子 8
金点子 6
中奖 4
设一 4
三等 1
三等奖 93
入围奖 13
若干名 1
奖金 1
金刚 11
模 9
纪念品 5
公交车站 3
简介 3
近代 23
欧式 39
先锋号 5
开线 1
自老 1
上海体育馆 1
淮海 1
海路 15
淮海路 7
豫园 5
高架 2
有大 11
华光 9
启城 1
山北 1
中山北路 1
中潭路 1
静安 1
普陀 15
西路 8
延安 12
延安路 32
安寺 1
静安寺 5
长寿路 5
商区 1
英商 1
电车 1
有轨 10
有轨电车 5
无轨 4
无轨电车 1
南京东路 1
改走 1
紧邻 1
造园 10
合壁 1
中西合壁 1
引桥 1
陆 3
集散站 33
十家 1
二十家 15
驾驶证 4
批文 12
办个 4
带齐 3
带个 2
就行了 2
运营商 3
免 297
搞定 35
百种 8
数百种 9
建设银行 4
市分 18
分行 2
上海市分行 197
全辖 2
网点 1
银行业 94
银行业务 22
解了 2
燃眉 2
燃眉之急 10
取现 10
操作过程 1
银行卡 1
吞 26
大堂 2
手机号 3
机号码 16
手机号码 8
几秒 8
秒钟 6
几秒钟 7
领回 3
亮证 2
读取 2
并经 17
名下 5
电信宽带 18
填写 2
授权书 33
经办 4
经办人 5
手持 4
收回 46
纸质 15
翼 52
企购 23
一证通 1
端 1
校验 188
绑定 8
套餐 9
阅览 139
查 8
账单 53
付账 7
面向社会 4
免去 17
完整性 8
数据完整性 19
柜面 1
如工 4
农 1
浦发 221
农商 3
广发 7
国联 1
中国联通 152
多类 144
开户 2
公共卫生 5
文娱 126
紧跟 55
曙光 21
联组 11
讲述者 7
昨天下午 5
毛麻 8
一群 1
会在 48
破晓 2
囊括 1
麦秸 20
微雕 2
现形 2
表现形式 19
浓墨 19
重彩 12
浓墨重彩 14
中国共产党第一次全国代表大会 12
望志路 3
黄根宝用 1
微缩 1
以小见大 5
惟妙惟肖 1
版画 2
版画家 16
金祥龙 3
石库 1
库门 22
石库门 22
南湖 22
梧桐 29
桐树 5
梧桐树 6
耗时 3
小稿 9
了四 3
大稿 1
三张 1
这张 8
色 8
印刷 29
陈迪用 61
保护者 1
张人亚 5
范亦彬 2
重要文件 1
现场感 2
吉里 1
明确提出 1
无产 66
无产阶级 18
民主 17
民主革命 221
领导权 1
工农联盟 3
美协 1
巨幅 17
马克 13
马克思 368
工人运动 337
发起组 11
渔阳里 1
代代 1
一代代 56
学史 28
满满的 23
精神家园 22
失业 7
工伤 771
费率 26
保险费 31
保险费率 22
市人社 15
赵永峰 2
做客 8
总体而言 17
正规 8
就业人数 50
失业人数 52
之内 11
此人 46
充分就业 2
起草 10
指导性 31
合理布局 11
队伍素质 9
做细 2
各项政策 2
顶格 43
保费 14
社保费 31
缴费 8
下限 58
继续执行 5
个月 8
可延 15
可延长 4
社会保险 4
稳岗 17
返还 24
收支 26
收支平衡 95
人社 8
工伤保险 25
学人 8
留学人员 25
归国 12
学历 13
轻 68
非常重视 47
吸纳 30
心头 96
上门 21
职业院校 110
各行 36
各业 41
各行各业 39
招生 39
企即 121
入校 1
企校 10
双师 1
学徒制 1
含金 3
金量 22
含金量 21
万本 21
校 1
丝竹 48
颁奖典礼 9
授牌 8
常州市 9
天宁 6
分校 3
建平 15
入盟 20
教育局 2
苏浙沪 21
崧 1
中阮 2
扬琴 1
二胡 1
兴趣班 10
陆行 3
南校 1
全校 1
民乐 11
群艺 9
群艺馆 19
胜任 19
师资 8
各盟 52
校将 3
的人 1
财 31
自觉性 12
评优 2
受众面 3
闻出 2
新闻出版 41
开馆 23
昨晚 16
华灯 7
初上 6
华灯初上 3
定海 2
周家 6
嘴路 3
近现代 1
璀璨 18
这栋 27
赵清 11
四幅 1
上至 1
由上至下 1
笔画 1
解构 13
几何 3
图形 52
几何图形 19
馆标 2
红蓝 1
印本 4
毗邻 1
专科学校 17
理工 2
工大 69
理工大 29
上海理工大学 24
软件园 1
宝地 3
电竞 2
阿里 154
分馆 100
少儿读物 2
声像 1
印刷技术 1
该馆 1
出版业 5
和文 10
产学研 5
相称 50
不经 2
经意 10
地端 9
喝下去 1
杯水 1
幸运 5
这句 18
喝过 17
杯子 1
捧 3
手心 25
水杯 2
一九 1
九八 13
八一 8
一九八 19
一九八一年 8
入学 1
外贸学院 60
校址 1
偏僻 4
车把 6
天山 2
天山路 11
提着 1
行李 6
好远啊 10
农田 1
同学 108
晚餐 156
仙霞 9
仙霞路 4
东行 1
聊天 1
一九八四年 51
在校 2
年级 64
三年级 59
要建 7
干嘛 1
建就建 3
转眼 1
八五 8
八五年 1
一九八五年 1
前程 1
各奔前程 6
临别 1
留言本 3
联系方式 1
闺蜜 15
同班 7
同班同学 2
寝室 2
同寝室 3
室友 1
留 12
通讯地址 94
冲冲 1
兴冲冲 2
赶去 1
人事部 2
人事部门 2
你家 2
会先 3
户口 1
宿舍 33
一切都在 45
预料 2
预料之中 8
顺道 3
顺道去 3
傻眼 1
抬头 1
一看 25
英式 19
五层 2
三七 4
不管三七二十一 46
楼下 2
大叫 7
六楼 2
脑袋 3
楼顶 7
相见 8
分外 4
吵吵 9
吵嚷 1
嚷嚷 3
吵吵嚷嚷 3
挤 1
办公桌 10
悄悄地 4
合用 3
分家 6
母体 6
双胞 5
胞胎 2
双胞胎 2
叫虹联 2
退回 1
我成 9
虹联 3
形影 2
相随 1
形影相随 7
成家 1
同一天 4
真有 9
阴差 3
阴差阳错 1
机缘 1
巧合 5
机缘巧合 7
我该 4
九九 3
九二 9
一九九 9
一九九二年 4
南巡 1
南巡讲话 3
巧 1
十岁 9
五十岁 22
丈量土地 2
聊 1
探路 22
二十岁 11
连续不断 3
风风 1
风风雨雨 8
磕磕绊绊 2
一生 2
秋天 63
辈子 8
半辈子 39
大半辈子 8
人缘 5
尘缘 5
善 1
修成 34
人会说 3
有缘 1
我会 10
地说 32
友爱 95
温馨 4
老天 27
老天爷 4
赐予 3
相遇 3
过渡 15
无所 54
无所不知 21
心心相印 1
新民 2
晚报 25
新民晚报 21
吴凡音 8
作于 1
解说 4
三言二语 13
布置 1
三天 45
七宝 41
新疆班 4
陪同 2
听罢 15
看透 5
亲近感 1
你啦 3
一说 1
欣然 2
欣然接受 10
琢磨 3
越往 15
后怕 2
往昔 3
忆往昔 7
解说员 1
幅幅 2
或件件 1
口才 1
紧追 2
紧追不舍 1
慌恐 1
拉下 1
活泼 3
常令 29
获益 1
获益匪浅 8
入职 1
行吗 23
脑子 2
满脑子 6
盘旋 1
连串 8
一连串 6
为啥 5
二天 8
第二天 26
怠慢 26
大早 10
一大早 20
上楼 20
楼上楼 13
楼上楼下 2
前前后后 2
细细 3
端详 10
思索 5
呆 9
江泽 3
江泽民 4
锦涛 2
胡锦涛 5
到访 2
新疆自治区 18
边陲 1
六分 9
六分之一 2
理清 2
头绪 8
第三天 3
九点 4
蜂拥而至 6
底楼 1
后排 1
听清 9
开场 1
谁吗 18
同声 1
异口同声 2
唱吗 1
边画 1
哪些地方 1
鸦雀 3
鸦雀无声 1
大眼 1
睁大眼睛 3
前沿阵地 1
声中 8
点头 8
资料片 19
短片 2
大有希望 20
题词 1
历届 17
艰苦创业 8
亦步亦趋 5
顶点 3
门子 1
西门子 3
快看 2
阿尔卑 1
阿尔卑斯 1
奶糖 1
美林 1
退烧 18
退烧药 5
百服 2
床垫 1
交头接耳 7
未尽 1
意犹未尽 6
聚在 2
展台 1
上车 19
几位 8
依恋 24
不舍 4
谢谢 6
眼界 622
目送 21
油然 2
油然而生 3
释怀 3
领悟到 1
丁慧敏 3
年头 1
跳出 37
人对 17
那天 3
翘首以盼 35
兴高采烈 3
志成 2
成城 11
众志成城 12
谈心 11
可不是 11
天性 5
第一代 6
头人 9
领头人 23
下一代 2
信心十足 36
战略决策 2
满怀 10
抱负 16
一片空白 9
零到 2
稀松 2
冠上 2
司空 1
空见 4
见惯 2
司空见惯 3
若狂 2
一路上 1
一辆车 3
堵车 4
迪士尼 3
美仑 25
美仑美奂 1
现今 1
泥泞 13
老外 11
震惊 5
常挂 14
嘴 2
催 17
雏形 1
创举 12
跨海大桥 3
深水港 3
一剑 3
磨一剑 3
十年磨一剑 3
带头人 3
众望 21
众望所归 3
莫过 2
莫过于 9
多长 9
凛冽 9
寒风凛冽 2
午后 1
我接 7
急切 1
盛名 3
群体性 6
增长速度 7
换挡 422
阵痛 5
消化 15
出事 55
那家 15
原系 1
日资 1
从业人员 1
征地 317
女工 3
事发 6
便更 21
质疑 1
导火线 75
匆忙 1
一时间 7
群情 61
激奋 1
群情激奋 1
无果 1
亢奋 3
近百名 3
情急 5
之下 3
情急之下 118
本籍 2
日本籍 1
围堵 1
四楼 4
传遍 17
惊动 5
震动 1
局部地区 4
莫负春 28
赵祝平 1
总工会 2
俞莉红 11
到场 1
心结 19
意识形态 3
坐阵 29
撤销 1
致歉 24
班组长 7
细胞 4
扭转 111
对峙 40
职工代表 6
主持会议 3
一经 11
刷刷 27
齐刷刷 1
对准 1
了我 6
无数次 1
调处 6
还数 4
头一回 1
彩排 3
现场直播 3
睽睽 6
众 3
目下 24
控住 1
好头 1
郁闷 2
面上 3
偏执 22
急躁 3
宠坏 2
矫情 1
雇工 1
遗忘 2
冷淡 8
太久 1
怨 4
疾 6
准 8
状围 13
主席台 1
严严 2
丛中 2
望见 1
读买 2
架设 1
长枪 13
短炮 3
改姓 3
王利建 2
面带 1
面带微笑 2
语气 1
聚来 15
深表 1
深表遗憾 3
抱歉 1
正待 3
一急 5
吼吼 1
执意 1
闯入 7
霎时 10
冲到 1
欲夺 2
话筒 1
大声嚷嚷 2
老板 1
汗 79
似有 13
护着 4
从容 2
淡定 20
告诫 6
来者 12
若想 10
请坐下 6
砸 1
场子 14
末尾 1
那句 1
加重 6
义正 39
言辞 1
孤掌难鸣 4
无趣 1
插曲 2
气场 1
呈述 2
响起 1
新闻台 27
上露 2
了个 1
释疑 1
往日 3
平静 12
而立之年 14
回眸 3
追思 3
一坎 25
路漫漫其修远兮 1
求索 1
王利 8
建作于 2
送爽 1
盛恩善 1
四口 2
太太 10
我为 10
亨斯迈 1
已满 23
十一个 4
二十一个 5
一干 1
这一干 11
八年 1
十八年 35
更事 1
不更事 1
少不更事 1
小男孩 1
华大 1
清华大学 104
建筑系 80
初出 1
襁褓 1
女婴 1
高中生 4
转变成 8
目睹 3
新月 11
日新月异 32
聚醚 29
混拌 1
聚氨酯 1
事业部 2
亚太区 30
并驾齐驱 14
质和量 6
飞跃 1
亨斯 33
迈人 1
辛勤 1
勤耕 23
耕耘 7
辛勤耕耘 39
报批 7
达成 14
按亨斯迈 133
租给 1
伸展 6
坠落 4
最合适 6
安全带 17
出险 7
设想 1
不堪设想 19
有悖 9
有悖于 3
为先 2
施工方 21
小心 7
小心谨慎 37
调和 1
冲突 6
偏紧 193
一发 27
牵一发而动全身 5
冯晓明 1
打来 4
拖 9
下保 12
组成员 1
开会研究 9
防护用品 2
安全网 15
后方 4
奖惩 21
先进经验 6
蓝天白云 8
簇拥 7
中关 1
关村 40
中关村 39
升腾 39
驿动 7
五味 1
杂陈 9
五味杂陈 1
心潮 1
心潮澎湃 6
凑在一起 5
是打 1
路子 1
摸 35
绝世 8
好牌 5
冥冥 2
冥冥之中 2
要出 2
牌了 3
数月 1
创业园 11
熟知 11
处事 23
驾轻就熟 3
强项 4
一遭 5
创业项目 2
恒心 8
有多大 6
后能 8
实话 7
说实话 6
疑虑 5
沿用 8
大户人家 14
碧玉 2
小家碧玉 1
犹豫 1
人员配备 27
调派 1
眼目 5
亲眼目睹 3
似火 3
人生态度 1
人生哲学 3
决然 2
毅然决然 6
创业投资 5
塑造成 5
附有 3
绝大部分 2
新进 20
企业资质 2
看做 1
忘记 2
大公 36
初创期 15
举办活动 1
通宵 5
通宵达旦 6
狠下 2
狠下心来 3
自居 1
始料 6
未及 2
始料未及 2
滚动 2
家个 10
纷沓 1
赫然 1
赫然在目 1
俯下 1
身子 3
八八 9
八八年 9
一九八八年 1
小伙 1
小伙伴 37
骑车 11
文井 7
路旁 1
拥挤 10
九六 6
六年 1
九六年 28
一九九六年 1
制药 1
文井路 16
隔壁 2
绿春 9
国营 1
国营企业 4
跳槽 1
外企 4
按捺 10
按捺不住 2
整天 2
一辆辆 10
内机声 2
隆隆 1
欣欣向荣 7
可口 9
可口可乐 9
邻居 1
满员 26
翘楚 2
诺 7
国际品牌 12
一亿 7
一亿人 3
一亿人次 1
选型 1
放样 2
懵懂 4
主心骨 5
两耳 9
两耳不闻 1
外事 1
窗外事 12
书生 1
人大代表 1
为区 53
献策 1
机器设备 31
升级换代 7
发烧 11
患儿 9
可信赖 4
十五年 4
二十五年 4
弹指 1
弹指一挥间 3
宏伟蓝图 2
儿记 19
心上 2
朱强 16
惊诧 2
本家 1
资本家 6
很难 6
原先 75
分管 22
总务 27
一摊 1
摊子 1
一摊子 3
撤资 1
隶属 1
华谊 9
党工 2
政党 27
脱困 45
摆脱困境 13
由亏 2
逸夫 1
夏逸夫 2
白玉 1
白玉兰 12
提名 2
提名奖 27
各个方面 3
楷模 36
孔繁森 42
任劳 4
任劳任怨 3
千载 3
难逢 4
千载难逢 3
当口 3
素质教育 1
办起 10
函授 12
函授学校 1
合同法 1
时事 3
时事政治 5
编 1
批作业 24
无休 7
万余条 7
八千 9
一万八 4
万八千 1
一万八千 1
多起 1
党代会 16
业余时间 4
妥 4
邮件 3
发邮件 50
由人顶 3
党代表 1
百分百 3
孔府 7
新老 1
外方 4
厂长 2
党费 11
英国人 4
凯文 2
玩笑 2
开玩笑 12
历任 8
理想信念 6
自费 64
足足 7
三夜 5
执行官 2
盛纳德 44
信仰 1
三带 89
三引 1
马克思主义 1
之久 303
乐于 10
垃圾 14
捐献 260
洗手 9
洗手液 19
写信 3
风骚 12
领风骚 2
独领风骚 2
独资企业 2
有声 4
有声有色 31
更难 5
有幸 12
劳动模范 10
创造财富 7
职工群众 1
出力 4
江川 9
交大 3
做通 25
一夜 1
睡 18
光芒 15
照耀 18
星空 9
五周年 19
林忠钦 6
倪耀明 5
冯经明 3
朱嘉骏 3
耀 2
备忘 8
备忘录 6
携手同心 6
上海交大 4
东家 11
老东家 1
热烈欢迎 1
共进 3
副校长 14
王伟明 37
副区长 1
吴斌 14
李钟 5
毛军发 1
杨启 1
海科 1
凯 1
士 30
泵 14
再用 2
努力创造 12
停步 9
产闵虹 5
治所 1
安全员 2
检查督促 4
解决困难 1
严密 7
防线 26
筑 73
牢抗 32
返 1
就餐 4
看住 56
看住门 1
盯住 1
死守 2
严防死守 3
遍及 2
轮流 6
休息日 13
晴空 2
晴空万里 3
投身 1
不惧 84
忘我 11
忘我工作 11
心系 1
两手抓 20
要硬 11
看在眼里 1
排忧 11
排忧解难 16
可喜 14
酒精 16
各家 40
以解 32
公斤 1
尔斯 246
阿尔斯 9
阿尔斯通 2
精工 1
把额 11
温枪 1
存放 1
方闵众 22
闵众 1
视 1
再定 22
神明 1
不辞 1
辛苦 11
不辞辛苦 54
连续作战 9
慈善 2
之星 221
评选 17
评选活动 97
即日 14
即日起 19
参评 19
之日 17
之日起 17
下旬 13
掘出 122
挖掘出 10
凡人 7
善举 16
善事 5
慈善事业 19
评出 19
当选者 4
阴有 1
小雨 1
早晨 10
受弱 14
降水 1
回波 45
阵雨 1
雨势 2
会雨止 1
多云 1
多云到阴 10
半夜 1
转阴 10
晚归 3
备好 5
雨具 6
雨带 1
本周 1
后天 6
伴有 4
雷电 26
强降水 12
讯 18
马亚 45
经营收入 1
第三位 22
零星 9
助推器 24
催化 27
广度 23
深度广度 24
延展 1
也有 15
优先选择 5
下沉 5
低线 71
市卫健委 2
今早 3
性新冠 1
几内亚 5
中国籍 3
上海浦东国际机场 6
入关 2
病学 3
流行病 24
流行病学 24
影像学 20
因有 3
在院 2
疑似病例 5
医学观察 11
感染者 34
相撞 78
轿车 4
侧翻 60
中午 5
伤亡 39
人员伤亡 28
南路 19
浦东南路 18
撞击 1
缓慢 5
山南 29
山南路 6
中山南路 1
赶赴 1
赶赴现场 14
牵引车 3
施救 2
扶正 7
牵离 4
投保 1
医保 7
个人账户 83
医疗保险 8
试点工作 51
危 24
病史 42
参保 5
有党 30
社会保障 1
管理体制 112
民心工程 20
民本 9
急难 4
愁 49
民生问题 50
依靠人民 16
商业保险 20
窠臼 11
青年学 2
史中 4
感悟 1
赖鑫琳摄 59
革命者 1
死 12
下跪 37
面色 1
数千名 4
前人 6
披荆 16
披荆斩棘 10
雷动 10
掌声雷动 1
人是 1
延 1
扮演 16
扮演者 62
铿锵 3
剧中 18
动容 26
陈延年 9
陈乔年 7
赤脚 7
血河 1
就义 1
这堂 3
抢票 3
座无虚席 1
热气 1
腾腾 21
热气腾腾 17
思南 13
书房 2
咖 20
店长 13
不爱读 8
刻板 1
正以 10
领 7
进门 23
那堂 9
课上 1
平平 4
谈起 6
初衷 26
记住 27
陈家 25
正直 6
善良 10
观众们 16
共情 6
有血有肉 13
最能 3
余处 21
遗迹 3
领进 30
左联 4
殷夫 1
战火 3
反抗 12
势力 8
反动势力 130
宣扬 3
文学作品 13
殷夫班 12
地点 1
通过参观 64
汇编 2
课件 7
团课 6
军号 2
响 2
子弟 9
子弟兵 12
复排 3
校友 5
首歌 71
唱到 14
安顺 2
安顺场 3
孤舟勇 2
渡河 1
大渡河 13
石达开 12
全军 1
覆没 15
全军覆没 1
领会 1
含义 39
深刻含义 28
唱起 3
半个世纪 9
险恶 10
战马 10
咆哮 2
歌声嘹亮 2
沉痛 2
热血 1
师范 60
上海师范大学 112
整饬 8
高音 1
喇叭 4
高音喇叭 13
甲子 1
一个甲子 3
师大 1
建校 10
广播操 7
回响 1
上空 7
播音 10
播音员 5
徐炜 2
第一声 1
艺术系 2
声乐 7
教研 5
教研室 40
松江 5
侯绍 11
裘 1
共产党员 4
来访 48
客人 9
校史 45
宣传团 3
壮 1
浮雕 32
塑胶跑道 12
长征路 1
音视 5
音视频 18
散落 18
国福路 11
陈望道 1
译本 8
静静 5
修葺 9
修葺一新 1
服务队 1
她说 22
学得深 11
录制 3
列强 24
仁人 6
志士 6
仁人志士 13
救国 6
叙述 12
害羞 27
愿学 3
那股 2
军史 5
喜闻 5
乐见 18
喜闻乐见 19
遵义 18
遵义会议 60
攸关 7
生死攸关 14
转折点 2
大捷 11
平型关 1
平型关大捷 1
日军 1
神话 3
推演 28
沙盘推演 7
解放战争 2
以四 9
赤水 1
渡赤水 8
娄山 4
娄山关 3
山峰 3
清清 2
楚楚 10
清清楚楚 4
变换 4
景别 9
算计 1
包围 4
重重包围 8
兵力 1
压制 5
愣 5
谋略 5
参阅 2
战史 6
参战 2
将领 2
回忆录 4
句句 5
有据可依 8
这群 3
动态图 6
日占区 2
澄清 1
谣言 10
批驳 34
虚无 2
无主 32
虚无主义 27
简洁 27
培 17
鑫 18
金挺 23
参演 1
文版 7
中文版 27
译者 17
搬上大 6
教育片 2
励志 3
团委 13
师团 18
讲师团 1
优秀青年 1
主义者 20
马克思主义者 20
严鑫 9
透彻 1
志向 11
别样 5
聊到 25
一段话 3
资以乐 4
无涯 1
之生 2
这段话 1
出自 7
万言 27
长文 1
沸腾 2
热血沸腾 11
法学 7
法学院 66
侯冰晨 10
词语 1
侯冰晨说 9
初识 1
共产主义 6
优渥 36
决裂 2
一丝 1
怀抱 21
地以 18
笔为 10
以诗 2
剑 1
砍 54
帝国 17
帝国主义 13
升华 6
集以 25
纪录片 1
百人 62
数百人 54
受教 3
深受教育 8
兄妹 3
从军 2
从军记 2
郑艳君说 1
新四军 1
老战士 6
郑国芳 3
老前辈 1
懂得 2
书本 27
露瑶说 9
一辈子 1
忘不了 29
老红军 2
神情 4
读出 4
滋味 2
潮涌 41
巨变 9
之江 24
西吉 4
一盆 5
常吃的有 2
土豆 1
洋芋 20
马铃 4
马铃薯 21
听得 21
入神 3
中上 1
有意思 4
午间 16
小规模 2
贫困山区 14
升学 5
陆辉 41
个人经历 1
投射 2
时代背景 9
深切 17
深切体会 21
壮阔 1
更有意义 36
之行 6
实事求是 4
艰苦奋斗 35
洒 26
去往 11
何方 3
亲历 8
史料 26
掠影 55
历史博物馆 5
众心 10
历博 2
革 8
辛亥 9
辛亥革命 12
旗 12
五卅 16
五卅运动 4
慰劳 3
团向 3
敬献 3
锦旗 15
贺 9
友 23
一心 13
地下党员 49
认购 1
交款 36
收据 2
签名 4
物等 15
五年级 2
透视 5
织绣 9
文房 2
杂项 39
证章 6
老照片 2
节目单 15
第一期 8
门头 4
门楣 10
拱形 4
石雕 2
砖瓦 14
交融 9
一排 51
门洞 16
根砖柱 1
石灰 1
灰岩 14
石灰岩 5
原汁 5
原味 20
原汁原味 26
历史风貌 20
的红 1
鲁迅 2
毁灭 53
杂文 5
书信 2
抗战 12
军用 42
修缮一新 6
发报 1
特效 4
军委 18
中央军 29
中央军委 27
触摸屏 27
家书 1
窗 31
陈云 17
讲堂 29
大讲堂 23
孙中山 15
论文 24
学术交流 116
科技界 15
病毒基因 7
英文 3
一篇 53
抗原 33
抗体 27
提档 26
刊物 8
多篇 8
抑制 6
浏览量 63
体细胞 4
受体 2
开发新 6
新思路 6
程磊 20
抢发 1
投给 1
科睿 2
唯安 2
学术期刊 2
英文版 19
科大 8
中科大 65
神威 5
超大规模 5
并行计算 31
植物学 1
豆科 3
基因组 1
多倍 37
根瘤 9
根瘤菌 1
固氮 1
假说 3
地质学 1
前缘 3
澄江 1
动物群 1
寒武 1
武纪 1
寒武纪 1
强后 1
声量 1
磊 4
乙烯 30
氯乙烯 289
聚氯乙烯 77
塑料 77
工程塑料 208
禀赋 1
煤化工 31
乙炔 3
氯化 1
化汞 3
氯化汞 1
化剂 1
催化剂 14
热稳定性 11
寿命短 1
业大 1
浙江工业大学 89
李瑛 5
单层 1
学报 2
瑛 7
产业界 2
读得懂 11
发在 1
氯碱 4
长壁 1
工法 1
满潮 1
新工法 1
煤炭资源 1
岩土 1
工程学 2
机工 18
机工程 4
电机工程 4
李泽荣 2
学界 1
研究进展 40
还应 5
院刊 29
刊出 1
哈佛 3
哈佛大学 4
戴维 2
陈建峰 2
全世界 1
出声 87
发出声音 1
编委 1
每篇 7
审稿 1
电化 5
电化学 5
创刊 4
首本 4
化学奖 1
诺贝尔化学奖 1
斯坦利 1
廷 1
厄 10
姆 4
高容量 8
锂离子 2
锡基 5
负极 1
秦钠 5
纳米 1
国菜 40
法国菜 4
菜为 2
三朵 1
金花 1
半壁 6
半壁江山 9
日餐 9
长宁区 1
静安区 9
密集区 7
丁香 1
衡山 5
衡山路 4
寻味 2
魔都 10
美食节 1
烹饪 14
主厨 56
商情 5
联办 3
大洲 14
促销 6
正餐 68
细分 5
日本料理 61
居酒屋 1
寿司 2
寿司店 3
专营 1
专攻 4
泰国 2
泰国菜 58
南洋 2
中菜 4
比均 2
南京路 10
街为 5
吴中 1
吴中路 1
拔草 1
原立军 2
拓店 1
忠诚度 1
标签 3
南美 44
美洲 11
南美洲 9
秘鲁 1
大洋 1
大洋洲 6
西兰 2
新西兰 15
国别 10
追捧 8
上台 16
台上台下 12
法式 1
卡蒙 10
奶泡 1
鸭肝酱 1
果汁 1
甜点 15
雷诺 7
西点 3
安娜 5
鞑靼 4
鹿肉 1
巴乔 1
大明 1
虾 4
薄片 13
泰式 3
火辣 1
咖喱 4
咖喱鸡 2
紫 1
拌饭 33
美食家 1
蔡澜 7
主理 2
芙蓉 3
春卷 12
垂涎 2
垂涎欲滴 4
必胜客 2
肯德 7
肯德基 7
